"巌";1986;20;"人名用漢字 (jinmeiyō kanji)";"山";"ガン ";"いわ, いわお, けわ.しい ";"よし ";"rock, crag, boulder";670;"gan ";"iwa, iwao, kewa.shii "
"巛";9999;3;"表外漢字 (hyōgai kanji)";"巛(川,巜)";"セン ";"かわ ";"null";"curving river radical (no.47)";671;"sen ";"kawa "
"川";181;3;"教育漢字 (kyōiku kanji)";"巛(川,巜)";"セン ";"かわ ";"か, こ, さわ ";"stream, river, river or three-stroke river radical (no. 47)";672;"sen ";"kawa "
"州";386;6;"教育漢字 (kyōiku kanji)";"丨";"シュウ, ス ";"す ";"くに ";"state, province";673;"shuu, su ";"su "
"巡";1262;6;"常用漢字 (jōyō kanji)";"巛(川,巜)";"ジュン ";"めぐ.る, めぐ.り ";"null";"patrol, go around, circumference";674;"jun ";"megu.ru, megu.ri "
"巣";1588;11;"教育漢字 (kyōiku kanji)";"木";"ソウ ";"す, す.くう ";"null";"nest, rookery, hive, cobweb, den";675;"sou ";"su, su.kuu "
"工";299;3;"教育漢字 (kyōiku kanji)";"工";"コウ, ク, グ ";"null";"もく ";"craft, construction, katakana e radical (no. 48)";676;"kou, ku, gu ";"null"
"左";630;5;"教育漢字 (kyōiku kanji)";"工";"サ, シャ ";"ひだり ";"そ ";"left";677;"sa, sha ";"hidari "
"巧";1537;5;"常用漢字 (jōyō kanji)";"工";"コウ ";"たく.み, たく.む, うま.い ";"かつ, たくみ, よし ";"adroit, skilled, ingenuity";678;"kou ";"taku.mi, taku.mu, uma.i "
"巨";892;5;"常用漢字 (jōyō kanji)";"工";"キョ ";"null";"おお, か, こ, なお ";"gigantic, big, large, great";679;"kyo ";"null"
"巩";9999;6;"表外漢字 (hyōgai kanji)";"工";"キョウ ";"null";"null";"bind, firm, secure, strong";680;"kyou ";"null"
"差";449;10;"教育漢字 (kyōiku kanji)";"工";"サ ";"さ.す, さ.し ";"null";"distinction, difference, variation, discrepancy, margin, balance";681;"sa ";"sa.su, sa.shi "
"己";1098;3;"教育漢字 (kyōiku kanji)";"己";"コ, キ ";"おのれ, つちのと, な ";"し, み ";"self";682;"ko, ki ";"onore, tsuchinoto, na "
"已";2140;3;"人名用漢字 (jinmeiyō kanji)";"己";"イ ";"や.む, すで.に, のみ, はなはだ ";"み ";"stop, halt, previously, already, long ago";683;"i ";"ya.mu, sude.ni, nomi, hanahada "
"巳";2142;3;"人名用漢字 (jinmeiyō kanji)";"己";"シ ";"み ";"null";"sign of the snake or serpent, 9-11AM, sixth sign of Chinese zodiac";684;"shi ";"mi "
"巴";2082;4;"人名用漢字 (jinmeiyō kanji)";"己";"ハ ";"ともえ, うずまき ";"とも ";"comma-design";685;"ha ";"tomoe, uzumaki "
"巷";2415;9;"人名用漢字 (jinmeiyō kanji)";"己";"コウ ";"ちまた ";"null";"fork in road, scene, arena, theater";686;"kou ";"chimata "
"巻";944;9;"教育漢字 (kyōiku kanji)";"己";"カン, ケン ";"ま.く, まき, ま.き ";"null";"scroll, volume, book, part, roll up, wind up, tie, coil, counter for texts (or book scrolls)";687;"kan, ken ";"ma.ku, maki, ma.ki "
"巽";2061;12;"人名用漢字 (jinmeiyō kanji)";"八";"ソン ";"たつみ ";"null";"southeast";688;"son ";"tatsumi "
"巾";9999;3;"常用漢字 (jōyō kanji)";"巾";"キン, フク ";"おお.い, ちきり, きれ ";"null";"towel, hanging scroll, width, cloth radical (no. 50)";689;"kin, fuku ";"oo.i, chikiri, kire "
"帀";9999;4;"表外漢字 (hyōgai kanji)";"巾";"ソウ ";"めぐ.る, めぐ.らす ";"null";"to go round, to make a circuit, to make a revolution, to turn round";690;"sou ";"megu.ru, megu.rasu "
"市";42;5;"教育漢字 (kyōiku kanji)";"巾";"シ ";"いち ";"い, ち ";"market, city, town";691;"shi ";"ichi "
"布";877;5;"教育漢字 (kyōiku kanji)";"巾";"フ ";"ぬの ";"う, の, ほ ";"linen, cloth, spread, distribute";692;"fu ";"nuno "
"帆";1923;6;"常用漢字 (jōyō kanji)";"巾";"ハン ";"ほ ";"null";"sail";693;"han ";"ho "
"希";896;7;"教育漢字 (kyōiku kanji)";"巾";"キ, ケ ";"まれ ";"のぞ, のぞみ ";"hope, beg, request, pray, beseech, Greece, dilute (acid), rare, few, phenomenal";694;"ki, ke ";"mare "
"帖";2208;8;"人名用漢字 (jinmeiyō kanji)";"巾";"チョウ, ジョウ ";"かきもの ";"null";"quire (of paper), bundle of seaweed, counter for screens, notebook";695;"chou, jou ";"kakimono "
"帚";9999;8;"表外漢字 (hyōgai kanji)";"巾";"ソウ, シュウ ";"ほうき ";"null";"broom";696;"sou, shuu ";"houki "
"帛";9999;8;"表外漢字 (hyōgai kanji)";"巾";"ハク ";"きぬ ";"null";"cloth";697;"haku ";"kinu "
"帝";1276;9;"常用漢字 (jōyō kanji)";"巾";"テイ ";"みかど ";"null";"sovereign, the emperor, god, creator";698;"tei ";"mikado "
"帥";2016;9;"常用漢字 (jōyō kanji)";"巾";"スイ ";"null";"null";"commander, leading troops, governor";699;"sui ";"null"
"師";563;10;"教育漢字 (kyōiku kanji)";"巾";"シ ";"いくさ ";"のし, のり, もろ, かず, つかさ, みつ, もと ";"expert, teacher, master, model, exemplar, army (incl. counter), war";700;"shi ";"ikusa "
"席";370;10;"教育漢字 (kyōiku kanji)";"巾";"セキ ";"むしろ ";"null";"seat, mat, occasion, place";701;"seki ";"mushiro "
"帯";746;10;"教育漢字 (kyōiku kanji)";"巾";"タイ ";"お.びる, おび ";"たて ";"sash, belt, obi, zone, region";702;"tai ";"o.biru, obi "
"帰";504;10;"教育漢字 (kyōiku kanji)";"刀(刂)";"キ ";"かえ.る, かえ.す, おく.る, とつ.ぐ ";"null";"homecoming, arrive at, lead to, result in";703;"ki ";"kae.ru, kae.su, oku.ru, totsu.gu "
"帳";1459;11;"教育漢字 (kyōiku kanji)";"巾";"チョウ ";"とばり ";"null";"notebook, account book, album, curtain, veil, net, tent";704;"chou ";"tobari "
"常";293;11;"教育漢字 (kyōiku kanji)";"巾";"ジョウ ";"つね, とこ- ";"とき, のぶ, ひ, ひた ";"usual, ordinary, normal, regular";705;"jou ";"tsune, toko- "
"帽";1742;12;"常用漢字 (jōyō kanji)";"巾";"ボウ, モウ ";"ずきん, おお.う ";"null";"cap, headgear";706;"bou, mou ";"zukin, oo.u "
"幅";641;12;"常用漢字 (jōyō kanji)";"巾";"フク ";"はば ";"null";"hanging scroll, width";707;"fuku ";"haba "
"幌";1309;13;"人名用漢字 (jinmeiyō kanji)";"巾";"コウ ";"ほろ, とばり ";"null";"canopy, awning, hood, curtain";708;"kou ";"horo, tobari "
"幕";835;13;"教育漢字 (kyōiku kanji)";"巾";"マク, バク ";"とばり ";"null";"curtain, bunting, act of play";709;"maku, baku ";"tobari "
"幡";1948;15;"人名用漢字 (jinmeiyō kanji)";"巾";"マン, ハン, バン, ホン ";"はた ";"は, わた ";"flag";710;"man, han, ban, hon ";"hata "
"幣";1803;15;"常用漢字 (jōyō kanji)";"巾";"ヘイ ";"ぬさ ";"しで ";"cash, bad habit, humble prefix, gift, Shinto offerings of cloth, rope, cut paper";711;"hei ";"nusa "
"干";1349;3;"教育漢字 (kyōiku kanji)";"干";"カン ";"ほ.す, ほ.し-, -ぼ.し, ひ.る ";"ほし ";"dry, parch, ebb, recede, interfere, intercede";712;"kan ";"ho.su, ho.shi-, -bo.shi, hi.ru "
"平";128;5;"教育漢字 (kyōiku kanji)";"干";"ヘイ, ビョウ, ヒョウ ";"たい.ら, -だいら, ひら, ひら- ";"たいら, たら, はち, ひ, ひとし, へ, へん ";"even, flat, peace";713;"hei, byou, hyou ";"tai.ra, -daira, hira, hira- "
"年";6;6;"教育漢字 (kyōiku kanji)";"干";"ネン ";"とし ";"ね ";"year, counter for years";714;"nen ";"toshi "
"并";9999;6;"表外漢字 (hyōgai kanji)";"干";"ヘイ, ヒョウ ";"あわ.せる, なら.ぶ ";"null";"put together";715;"hei, hyou ";"awa.seru, nara.bu "
"幸";786;8;"教育漢字 (kyōiku kanji)";"干";"コウ ";"さいわ.い, さち, しあわ.せ ";"こ, さき, さし, さっ, とも, ひろ, みゆき, ゆ, ゆき, よし ";"happiness, blessing, fortune";716;"kou ";"saiwa.i, sachi, shiawa.se "
"幹";364;13;"教育漢字 (kyōiku kanji)";"干";"カン ";"みき ";"つよし, まさ, もと, えだ, き, くる, たかし, つね, とも, み, もとき, よし, より ";"tree trunk";717;"kan ";"miki "
"幺";9999;3;"表外漢字 (hyōgai kanji)";"幺";"ヨウ ";"ちいさい ";"null";"short thread radical (no. 52)";718;"you ";"chiisai "
"幻";1564;4;"常用漢字 (jōyō kanji)";"幺";"ゲン ";"まぼろし ";"null";"phantasm, vision, dream, illusion, apparition";719;"gen ";"maboroshi "
"幼";1227;5;"教育漢字 (kyōiku kanji)";"幺";"ヨウ ";"おさな.い ";"うぶ, わか ";"infancy, childhood";720;"you ";"osana.i "
"幽";1996;9;"常用漢字 (jōyō kanji)";"幺";"ユウ ";"ふか.い, かす.か, くら.い, しろ.い ";"null";"seclude, confine to a room, deep, profound, secluded, faint, dark, tranquil, calm";721;"yuu ";"fuka.i, kasu.ka, kura.i, shiro.i "
"幾";1725;12;"常用漢字 (jōyō kanji)";"幺";"キ ";"いく-, いく.つ, いく.ら ";"い, く ";"how many, how much, how far, how long, some, several";722;"ki ";"iku-, iku.tsu, iku.ra "
"广";9999;3;"表外漢字 (hyōgai kanji)";"广";"ゲン ";"null";"null";"dotted cliff radical (no. 53)";723;"gen ";"null"
"庁";793;5;"教育漢字 (kyōiku kanji)";"广";"チョウ, テイ ";"やくしょ ";"null";"government office";724;"chou, tei ";"yakusho "
"広";263;5;"教育漢字 (kyōiku kanji)";"广";"コウ ";"ひろ.い, ひろ.まる, ひろ.める, ひろ.がる, ひろ.げる ";"null";"wide, broad, spacious";725;"kou ";"hiro.i, hiro.maru, hiro.meru, hiro.garu, hiro.geru "
"庄";1693;6;"人名用漢字 (jinmeiyō kanji)";"广";"ショウ, ソ, ソウ, ホウ ";"null";"まさ ";"level, in the country, manor, village, hamlet";726;"shou, so, sou, hou ";"null"
"床";1175;7;"常用漢字 (jōyō kanji)";"广";"ショウ ";"とこ, ゆか ";"null";"bed, counter for beds, floor, padding, tatami";727;"shou ";"toko, yuka "
"序";1160;7;"教育漢字 (kyōiku kanji)";"广";"ジョ ";"つい.で, ついで ";"つぐ ";"preface, beginning, order, precedence, occasion, chance, incidentally";728;"jo ";"tsui.de, tsuide "
"底";867;8;"教育漢字 (kyōiku kanji)";"广";"テイ ";"そこ ";"null";"bottom, sole, depth, bottom price, base, kind, sort";729;"tei ";"soko "
"店";378;8;"教育漢字 (kyōiku kanji)";"广";"テン ";"みせ, たな ";"null";"store, shop";730;"ten ";"mise, tana "
"府";170;8;"教育漢字 (kyōiku kanji)";"广";"フ ";"null";"い, う, お, はん ";"borough, urban prefecture, govt office, representative body, storehouse";731;"fu ";"null"
"度";110;9;"教育漢字 (kyōiku kanji)";"广";"ド, ト, タク ";"たび, -た.い ";"のり ";"degrees, occurrence, time, counter for occurrences, consider, attitude";732;"do, to, taku ";"tabi, -ta.i "
"座";588;10;"教育漢字 (kyōiku kanji)";"广";"ザ ";"すわ.る ";"null";"squat, seat, cushion, gathering, sit";733;"za ";"suwa.ru "
"庫";852;10;"教育漢字 (kyōiku kanji)";"广";"コ, ク ";"くら ";"null";"warehouse, storehouse";734;"ko, ku ";"kura "
"庭";816;10;"教育漢字 (kyōiku kanji)";"广";"テイ ";"にわ ";"ば ";"courtyard, garden, yard";735;"tei ";"niwa "
"庵";2119;11;"人名用漢字 (jinmeiyō kanji)";"广";"アン ";"いおり, いお ";"あ, い, いほり ";"hermitage, retreat";736;"an ";"iori, io "
"庶";1558;11;"常用漢字 (jōyō kanji)";"广";"ショ ";"null";"null";"commoner, all, bastard";737;"sho ";"null"
"康";760;11;"教育漢字 (kyōiku kanji)";"广";"コウ ";"null";"かん, こ, みち, やす, やすし ";"ease, peace";738;"kou ";"null"
"庸";2038;11;"常用漢字 (jōyō kanji)";"广";"ヨウ ";"null";"つね, のぶ, やす ";"commonplace, ordinary, employment";739;"you ";"null"
"廃";698;12;"常用漢字 (jōyō kanji)";"广";"ハイ ";"すた.れる, すた.る ";"null";"abolish, obsolete, cessation, discarding, abandon";740;"hai ";"suta.reru, suta.ru "
"廊";1598;12;"常用漢字 (jōyō kanji)";"广";"ロウ ";"null";"null";"corridor, hall, tower";741;"rou ";"null"
"廌";9999;13;"表外漢字 (hyōgai kanji)";"广";"チ ";"null";"null";"unicorn";742;"chi ";"null"
"廟";2101;15;"人名用漢字 (jinmeiyō kanji)";"广";"ビョウ, ミョウ ";"たまや, みたまや, やしろ ";"null";"mausoleum, shrine, palace";743;"byou, myou ";"tamaya, mitamaya, yashiro "
"廣";2487;15;"人名用漢字 (jinmeiyō kanji)";"广";"コウ ";"ひろ.い, ひろ.まる, ひろ.める, ひろ.がる, ひろ.げる ";"null";"broad, wide, spacious";744;"kou ";"hiro.i, hiro.maru, hiro.meru, hiro.garu, hiro.geru "
"廴";9999;3;"表外漢字 (hyōgai kanji)";"廴";"イン ";"null";"null";"long stride or stretching radical (no. 54)";745;"in ";"null"
"延";747;8;"教育漢字 (kyōiku kanji)";"廴";"エン ";"の.びる, の.べる, の.べ, の.ばす ";"たか, のぶ, のべ ";"prolong, stretching";746;"en ";"no.biru, no.beru, no.be, no.basu "
"廷";1439;7;"常用漢字 (jōyō kanji)";"廴";"テイ ";"null";"たか ";"courts, imperial court, government office";747;"tei ";"null"
"建";300;9;"教育漢字 (kyōiku kanji)";"廴";"ケン, コン ";"た.てる, た.て, -だ.て, た.つ ";"たけ, たつ, たて ";"build";748;"ken, kon ";"ta.teru, ta.te, -da.te, ta.tsu "
"廾";9999;3;"表外漢字 (hyōgai kanji)";"廾";"キョウ, ク ";"にじゅう ";"null";"twenty, twenty or letter H radical (no. 55)";749;"kyou, ku ";"nijuu "
"廿";9999;4;"人名用漢字 (jinmeiyō kanji)";"十";"ジュウ, ニュウ ";"にじゅう ";"はつ ";"twenty";750;"juu, nyuu ";"nijuu "
"开";9999;4;"表外漢字 (hyōgai kanji)";"廾";"null";"null";"null";"open, initiate, begin, start";751;"null";"null"
"弁";619;5;"教育漢字 (kyōiku kanji)";"廾";"ベン, ヘン ";"かんむり, わきま.える, わ.ける, はなびら, あらそ.う ";"べ ";"valve, petal, braid, speech, dialect, discrimination, dispose of, distinguish, conical cap";752;"ben, hen ";"kanmuri, wakima.eru, wa.keru, hanabira, araso.u "
"弊";1750;15;"常用漢字 (jōyō kanji)";"廾";"ヘイ ";"null";"null";"abuse, evil, vice, breakage";753;"hei ";"null"
"弋";9999;3;"表外漢字 (hyōgai kanji)";"弋";"ヨク ";"いぐるみ ";"null";"piling, ceremony radical (no. 56)";754;"yoku ";"igurumi "
"式";251;6;"教育漢字 (kyōiku kanji)";"弋";"シキ ";"null";"のり ";"style, ceremony, rite, function, method, system, form, expression";755;"shiki ";"null"
"弓";1802;3;"教育漢字 (kyōiku kanji)";"弓";"キュウ ";"ゆみ ";"こ, ゆ ";"bow, bow (archery, violin)";756;"kyuu ";"yumi "
"弔";1840;4;"常用漢字 (jōyō kanji)";"弓";"チョウ ";"とむら.う, とぶら.う ";"null";"condolences, mourning, funeral";757;"chou ";"tomura.u, tobura.u "
"引";218;4;"教育漢字 (kyōiku kanji)";"弓";"イン ";"ひ.く, ひ.き, ひ.き-, -び.き, ひ.ける ";"いな, ひき, ひけ, びき ";"pull, tug, jerk, admit, install, quote, refer to";758;"in ";"hi.ku, hi.ki, hi.ki-, -bi.ki, hi.keru "
"弗";9999;5;"表外漢字 (hyōgai kanji)";"丿";"フツ, ホチ ";"どる, ず ";"null";"dollar";759;"futsu, hochi ";"doru, zu "
"弘";1059;5;"人名用漢字 (jinmeiyō kanji)";"弓";"コウ, グ ";"ひろ.い ";"ひろ, ひろし, ひろむ, みつ, お, こお ";"vast, broad, wide";760;"kou, gu ";"hiro.i "
"弛";2497;6;"人名用漢字 (jinmeiyō kanji)";"弓";"チ, シ ";"たる.む, たる.める, たゆ.む, ゆる.む, ゆる.み ";"null";"slacken, relax";761;"chi, shi ";"taru.mu, taru.meru, tayu.mu, yuru.mu, yuru.mi "
"弟";1161;7;"教育漢字 (kyōiku kanji)";"弓";"テイ, ダイ, デ ";"おとうと ";"て ";"younger brother, faithful service to elders";762;"tei, dai, de ";"otouto "
"弥";1687;8;"常用漢字 (jōyō kanji)";"弓";"ミ, ビ ";"いや, や, あまねし, いよいよ, とおい, ひさし, ひさ.しい, わた.る ";"わたる, みつ, ひろ, よ ";"all the more, increasingly";763;"mi, bi ";"iya, ya, amaneshi, iyoiyo, tooi, hisashi, hisa.shii, wata.ru "
"弦";1773;8;"常用漢字 (jōyō kanji)";"弓";"ゲン ";"つる ";"null";"bowstring, chord, hypotenuse";764;"gen ";"tsuru "
"弧";2371;9;"常用漢字 (jōyō kanji)";"弓";"コ ";"null";"null";"arc, arch, bow";765;"ko ";"null"
"弯";9999;9;"表外漢字 (hyōgai kanji)";"弓";"ワン ";"ひ.く ";"null";"curve, stretching a bow";766;"wan ";"hi.ku "
"弱";958;10;"教育漢字 (kyōiku kanji)";"弓";"ジャク ";"よわ.い, よわ.る, よわ.まる, よわ.める ";"null";"weak, frail";767;"jaku ";"yowa.i, yowa.ru, yowa.maru, yowa.meru "
"張";403;11;"教育漢字 (kyōiku kanji)";"弓";"チョウ ";"は.る, -は.り, -ば.り ";"はり, わり ";"lengthen, counter for bows & stringed instruments, stretch, spread, put up (tent)";768;"chou ";"ha.ru, -ha.ri, -ba.ri "
"強";112;11;"教育漢字 (kyōiku kanji)";"弓";"キョウ, ゴウ ";"つよ.い, つよ.まる, つよ.める, し.いる, こわ.い ";"すね ";"strong";769;"kyou, gou ";"tsuyo.i, tsuyo.maru, tsuyo.meru, shi.iru, kowa.i "
"弾";853;12;"常用漢字 (jōyō kanji)";"弓";"ダン, タン ";"ひ.く, -ひ.き, はず.む, たま, はじ.く, はじ.ける, ただ.す, はじ.きゆみ ";"null";"bullet, twang, flip, snap";770;"dan, tan ";"hi.ku, -hi.ki, hazu.mu, tama, haji.ku, haji.keru, tada.su, haji.kiyumi "
"当";91;6;"教育漢字 (kyōiku kanji)";"小(⺌,⺍)";"トウ ";"あ.たる, あ.たり, あ.てる, あ.て, まさ.に, まさ.にべし ";"たい ";"hit, right, appropriate, himself";771;"tou ";"a.taru, a.tari, a.teru, a.te, masa.ni, masa.nibeshi "
"彖";9999;9;"表外漢字 (hyōgai kanji)";"彐(彑)";"タン ";"null";"null";"divination";772;"tan ";"null"
"彗";2294;11;"人名用漢字 (jinmeiyō kanji)";"彐(彑)";"スイ, エ, ケイ, セイ ";"ほうき ";"とし ";"comet";773;"sui, e, kei, sei ";"houki "
"彡";9999;3;"表外漢字 (hyōgai kanji)";"彡";"サン, セン ";"null";"null";"three, hair ornament, short hair or fur radical (no. 59)";774;"san, sen ";"null"
"形";418;7;"教育漢字 (kyōiku kanji)";"彡";"ケイ, ギョウ ";"かた, -がた, かたち, なり ";"ち ";"shape, form, style";775;"kei, gyou ";"kata, -gata, katachi, nari "
"彦";1117;9;"人名用漢字 (jinmeiyō kanji)";"彡";"ゲン ";"ひこ ";"よし, こ, ひろ, やす ";"lad, boy (ancient)";776;"gen ";"hiko "
"彩";1251;11;"常用漢字 (jōyō kanji)";"彡";"サイ ";"いろど.る ";"あや, さ, さえ, つや ";"coloring, paint, makeup";777;"sai ";"irodo.ru "
"彪";2397;11;"人名用漢字 (jinmeiyō kanji)";"彡";"ヒョウ, ヒュウ ";"あや ";"たけし, たけ, あきら, かおる, たけき, つよし, とら ";"spotted, mottled, patterned, small tiger";778;"hyou, hyuu ";"aya "
"彫";1533;11;"常用漢字 (jōyō kanji)";"彡";"チョウ ";"ほ.る, -ぼ.り ";"null";"carve, engrave, chisel";779;"chou ";"ho.ru, -bo.ri "
"彬";2174;11;"人名用漢字 (jinmeiyō kanji)";"木";"ヒン, フン ";"うるわ.しい, あき.らか ";"あきら, あき, よし ";"refined, gentle";780;"hin, fun ";"uruwa.shii, aki.raka "
"彭";2409;12;"表外漢字 (hyōgai kanji)";"彡";"ホウ ";"null";"null";"swelling, sound of drum";781;"hou ";"null"
"彰";1310;14;"常用漢字 (jōyō kanji)";"彡";"ショウ ";"null";"あき, あきら ";"patent, clear";782;"shou ";"null"
"影";464;15;"常用漢字 (jōyō kanji)";"彡";"エイ ";"かげ ";"null";"shadow, silhouette, phantom";783;"ei ";"kage "
"彳";9999;3;"表外漢字 (hyōgai kanji)";"彳";"テキ ";"たたず.む ";"null";"stop, linger, loiter, going man radical (no. 60)";784;"teki ";"tatazu.mu "
"役";315;7;"教育漢字 (kyōiku kanji)";"彳";"ヤク, エキ ";"null";"ちゃく ";"duty, war, campaign, drafted labor, office, service, role";785;"yaku, eki ";"null"
"彼";648;8;"常用漢字 (jōyō kanji)";"彳";"ヒ ";"かれ, かの, か.の ";"その ";"he, that, the";786;"hi ";"kare, kano, ka.no "
"往";1421;8;"教育漢字 (kyōiku kanji)";"彳";"オウ ";"い.く, いにしえ, さき.に, ゆ.く ";"みち ";"journey, travel, chase away, let go, going, before, formerly";787;"ou ";"i.ku, inishie, saki.ni, yu.ku "
